RowID,BatchID,OPEN DATE,MID,MERCHAN DBA NAME,STATUS EDC,MSO,SOURCE CODE,POS1,WILAYAH,CHANNEL,TYPE MID
1788474,20182,2018-02-15,204158422,IDM G027 GO F24          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788431,20182,2018-02-15,204157994,IDM G027 GO R20          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788432,20182,2018-02-15,204158000,IDM G027 GO R21          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788433,20182,2018-02-15,204158018,IDM G027 GO R22          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788434,20182,2018-02-15,204158026,IDM G027 GO R23          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788435,20182,2018-02-15,204158034,IDM G027 GO R24          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788436,20182,2018-02-15,204158042,IDM G027 GO R25          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788437,20182,2018-02-15,204158059,IDM G027 GO R26          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788438,20182,2018-02-15,204158067,IDM G027 GO R27          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788439,20182,2018-02-15,204158075,IDM G027 GO R28          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788440,20182,2018-02-15,204158083,IDM G027 GO R29          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788441,20182,2018-02-15,204158091,IDM G027 GO R30          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788442,20182,2018-02-15,204158109,IDM G027 GO R31          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788443,20182,2018-02-15,204158117,IDM G027 GO R32          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788444,20182,2018-02-15,204158125,IDM G027 GO R33          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788445,20182,2018-02-15,204158133,IDM G027 GO R34          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788446,20182,2018-02-15,204158141,IDM G027 GO R35          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788447,20182,2018-02-15,204158158,IDM G027 GO R36          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788448,20182,2018-02-15,204158166,IDM G027 GO R37          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788449,20182,2018-02-15,204158174,IDM G027 GO R38          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788450,20182,2018-02-15,204158182,IDM G027 GO R39          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788451,20182,2018-02-15,204158190,IDM G027 GO R40          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788452,20182,2018-02-15,204158208,IDM G027 GO R41          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788453,20182,2018-02-15,204158216,IDM G027 GO R42          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788454,20182,2018-02-15,204158224,IDM G027 GO R43          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788455,20182,2018-02-15,204158232,IDM G027 GO R44          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788456,20182,2018-02-15,204158240,IDM G027 GO R45          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788457,20182,2018-02-15,204158257,IDM G027 GO R46          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788458,20182,2018-02-15,204158265,IDM G027 GO R47          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788459,20182,2018-02-15,204158273,IDM G027 GO R48          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788460,20182,2018-02-15,204158281,IDM G027 GO R49          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788461,20182,2018-02-15,204158299,IDM G027 GO R50          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788506,20182,2018-02-15,204158745,IDM G028 GO F07          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788507,20182,2018-02-15,204158752,IDM G028 GO F08          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788508,20182,2018-02-15,204158760,IDM G028 GO F09          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788509,20182,2018-02-15,204158778,IDM G028 GO F10          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788510,20182,2018-02-15,204158786,IDM G028 GO F11          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788511,20182,2018-02-15,204158794,IDM G028 GO F12          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788512,20182,2018-02-15,204158802,IDM G028 GO F13          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788513,20182,2018-02-15,204158810,IDM G028 GO F14          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788514,20182,2018-02-15,204158828,IDM G028 GO F15          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788515,20182,2018-02-15,204158836,IDM G028 GO F16          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788516,20182,2018-02-15,204158844,IDM G028 GO F17          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788517,20182,2018-02-15,204158851,IDM G028 GO F18          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788518,20182,2018-02-15,204158869,IDM G028 GO F19          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788519,20182,2018-02-15,204158877,IDM G028 GO F20          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788475,20182,2018-02-15,204158430,IDM G028 GO R15          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788476,20182,2018-02-15,204158448,IDM G028 GO R16          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788477,20182,2018-02-15,204158455,IDM G028 GO R17          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788478,20182,2018-02-15,204158463,IDM G028 GO R18          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788479,20182,2018-02-15,204158471,IDM G028 GO R19          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788480,20182,2018-02-15,204158489,IDM G028 GO R20          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788481,20182,2018-02-15,204158497,IDM G028 GO R21          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788482,20182,2018-02-15,204158505,IDM G028 GO R22          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788483,20182,2018-02-15,204158513,IDM G028 GO R23          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788484,20182,2018-02-15,204158521,IDM G028 GO R24          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788485,20182,2018-02-15,204158539,IDM G028 GO R25          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788486,20182,2018-02-15,204158547,IDM G028 GO R26          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788487,20182,2018-02-15,204158554,IDM G028 GO R27          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788488,20182,2018-02-15,204158562,IDM G028 GO R28          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788489,20182,2018-02-15,204158570,IDM G028 GO R29          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788490,20182,2018-02-15,204158588,IDM G028 GO R30          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788491,20182,2018-02-15,204158596,IDM G028 GO R31          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788492,20182,2018-02-15,204158604,IDM G028 GO R32          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788493,20182,2018-02-15,204158612,IDM G028 GO R33          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788494,20182,2018-02-15,204158620,IDM G028 GO R34          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788495,20182,2018-02-15,204158638,IDM G028 GO R35          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788496,20182,2018-02-15,204158646,IDM G028 GO R36          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788497,20182,2018-02-15,204158653,IDM G028 GO R37          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788498,20182,2018-02-15,204158661,IDM G028 GO R38          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788499,20182,2018-02-15,204158679,IDM G028 GO R39          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788500,20182,2018-02-15,204158687,IDM G028 GO R40          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788501,20182,2018-02-15,204158695,IDM G028 GO R41          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788502,20182,2018-02-15,204158703,IDM G028 GO R42          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788503,20182,2018-02-15,204158711,IDM G028 GO R43          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788504,20182,2018-02-15,204158729,IDM G028 GO R44          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788505,20182,2018-02-15,204158737,IDM G028 GO R45          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788172,20182,2018-02-15,203121660,IDM G029 GO F07          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788173,20182,2018-02-15,203121678,IDM G029 GO F08          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788174,20182,2018-02-15,203121686,IDM G029 GO F09          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788175,20182,2018-02-16,203121694,IDM G029 GO F10          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788176,20182,2018-02-15,203121702,IDM G029 GO F11          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788177,20182,2018-02-15,203121710,IDM G029 GO F12          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788178,20182,2018-02-15,203121728,IDM G029 GO F13          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788179,20182,2018-02-15,203121736,IDM G029 GO F14          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788180,20182,2018-02-15,203121744,IDM G029 GO F15          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788181,20182,2018-02-15,203121751,IDM G029 GO F16          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788182,20182,2018-02-15,203121769,IDM G029 GO F17          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788183,20182,2018-02-15,203121777,IDM G029 GO F18          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788134,20182,2018-02-15,203121280,IDM G029 GO R15          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788135,20182,2018-02-15,203121298,IDM G029 GO R16          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788136,20182,2018-02-15,203121306,IDM G029 GO R17          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788137,20182,2018-02-15,203121314,IDM G029 GO R18          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788138,20182,2018-02-15,203121322,IDM G029 GO R19          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788139,20182,2018-02-15,203121330,IDM G029 GO R20          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788140,20182,2018-02-15,203121348,IDM G029 GO R21          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788141,20182,2018-02-15,203121355,IDM G029 GO R22          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788142,20182,2018-02-15,203121363,IDM G029 GO R23          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788143,20182,2018-02-15,203121371,IDM G029 GO R24          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788144,20182,2018-02-15,203121389,IDM G029 GO R25          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788145,20182,2018-02-15,203121397,IDM G029 GO R26          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788146,20182,2018-02-15,203121405,IDM G029 GO R27          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788147,20182,2018-02-15,203121413,IDM G029 GO R28          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788148,20182,2018-02-15,203121421,IDM G029 GO R29          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788149,20182,2018-02-15,203121439,IDM G029 GO R30          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788150,20182,2018-02-15,203121447,IDM G029 GO R31          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788151,20182,2018-02-15,203121454,IDM G029 GO R32          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788152,20182,2018-02-15,203121462,IDM G029 GO R33          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788153,20182,2018-02-15,203121470,IDM G029 GO R34          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788154,20182,2018-02-15,203121488,IDM G029 GO R35          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788155,20182,2018-02-15,203121496,IDM G029 GO R36          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788156,20182,2018-02-15,203121504,IDM G029 GO R37          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788157,20182,2018-02-15,203121512,IDM G029 GO R38          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788158,20182,2018-02-15,203121520,IDM G029 GO R39          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788159,20182,2018-02-15,203121538,IDM G029 GO R40          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788160,20182,2018-02-15,203121546,IDM G029 GO R41          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788161,20182,2018-02-15,203121553,IDM G029 GO R42          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788162,20182,2018-02-15,203121561,IDM G029 GO R43          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788163,20182,2018-02-15,203121579,IDM G029 GO R44          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788164,20182,2018-02-15,203121587,IDM G029 GO R45          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788165,20182,2018-02-15,203121595,IDM G029 GO R46          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788166,20182,2018-02-15,203121603,IDM G029 GO R47          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788167,20182,2018-02-15,203121611,IDM G029 GO R48          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788168,20182,2018-02-15,203121629,IDM G029 GO R49          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788169,20182,2018-02-15,203121637,IDM G029 GO R50          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788170,20182,2018-02-15,203121645,IDM G029 GO R51          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788171,20182,2018-02-15,203121652,IDM G029 GO R52          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788976,20182,2018-02-16,207098914,IDM G030 GO F16          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788972,20182,2018-02-16,207098872,IDM G030 GO R22          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788973,20182,2018-02-16,207098880,IDM G030 GO R23          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788974,20182,2018-02-16,207098898,IDM G030 GO R24          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788975,20182,2018-02-16,207098906,IDM G030 GO R25          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922511,20183,2018-03-07,214148215,IDM G033 GO F07          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922512,20183,2018-03-07,214148223,IDM G033 GO F08          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922513,20183,2018-03-07,214148231,IDM G033 GO F09          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922514,20183,2018-03-07,214148249,IDM G033 GO F10          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922515,20183,2018-03-07,214148256,IDM G033 GO F11          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922516,20183,2018-03-07,214148264,IDM G033 GO F12          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922517,20183,2018-03-07,214148272,IDM G033 GO F13          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922518,20183,2018-03-07,214148280,IDM G033 GO F14          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922519,20183,2018-03-07,214148298,IDM G033 GO F15          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922520,20183,2018-03-07,214148306,IDM G033 GO F16          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922521,20183,2018-03-07,214148314,IDM G033 GO F17          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922522,20183,2018-03-07,214148322,IDM G033 GO F18          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922523,20183,2018-03-07,214148330,IDM G033 GO F19          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922524,20183,2018-03-07,214148348,IDM G033 GO F20          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922525,20183,2018-03-07,214148355,IDM G033 GO F21          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922526,20183,2018-03-07,214148363,IDM G033 GO F22          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922527,20183,2018-03-07,214148371,IDM G033 GO F23          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922234,20183,2018-03-07,214145443,IDM G033 GO R15          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922235,20183,2018-03-07,214145450,IDM G033 GO R16          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922236,20183,2018-03-07,214145468,IDM G033 GO R17          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922237,20183,2018-03-07,214145476,IDM G033 GO R18          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922238,20183,2018-03-07,214145484,IDM G033 GO R19          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922239,20183,2018-03-07,214145492,IDM G033 GO R20          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922240,20183,2018-03-07,214145500,IDM G033 GO R21          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922241,20183,2018-03-07,214145518,IDM G033 GO R22          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922242,20183,2018-03-07,214145526,IDM G033 GO R23          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922243,20183,2018-03-07,214145534,IDM G033 GO R24          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922489,20183,2018-03-07,214147993,IDM G033 GO R25          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922490,20183,2018-03-07,214148009,IDM G033 GO R26          ,01,   ,K1Y1RQ003888001MR2,1,SUPPORT,SUPPORT,EDC
1922491,20183,2018-03-07,214148017,IDM G033 GO R27          ,01,   ,K1Y1RQ003888001MR2,1,SUPPORT,SUPPORT,EDC
1922492,20183,2018-03-07,214148025,IDM G033 GO R28          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922493,20183,2018-03-07,214148033,IDM G033 GO R29          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922494,20183,2018-03-07,214148041,IDM G033 GO R30          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922495,20183,2018-03-07,214148058,IDM G033 GO R31          ,01,   ,K1Y1RQ003888001MR2,1,SUPPORT,SUPPORT,EDC
1922496,20183,2018-03-07,214148066,IDM G033 GO R32          ,01,   ,K1Y1RQ003888001MR2,1,SUPPORT,SUPPORT,EDC
1922497,20183,2018-03-07,214148074,IDM G033 GO R33          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922498,20183,2018-03-07,214148082,IDM G033 GO R34          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922499,20183,2018-03-07,214148090,IDM G033 GO R35          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922500,20183,2018-03-07,214148108,IDM G033 GO R36          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922501,20183,2018-03-07,214148116,IDM G033 GO R37          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922502,20183,2018-03-07,214148124,IDM G033 GO R38          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922503,20183,2018-03-07,214148132,IDM G033 GO R39          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922504,20183,2018-03-07,214148140,IDM G033 GO R40          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922505,20183,2018-03-07,214148157,IDM G033 GO R41          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922506,20183,2018-03-07,214148165,IDM G033 GO R42          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922507,20183,2018-03-07,214148173,IDM G033 GO R43          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922508,20183,2018-03-07,214148181,IDM G033 GO R44          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922509,20183,2018-03-07,214148199,IDM G033 GO R45          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922510,20183,2018-03-07,214148207,IDM G033 GO R46          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789024,20182,2018-02-16,208130815,IDM G034 GO F10          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789025,20182,2018-02-16,208130823,IDM G034 GO F11          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789026,20182,2018-02-16,208130831,IDM G034 GO F12          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789027,20182,2018-02-16,208130849,IDM G034 GO F13          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789028,20182,2018-02-16,208130856,IDM G034 GO F14          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789008,20182,2018-02-16,208130658,IDM G034 GO R22          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789009,20182,2018-02-16,208130666,IDM G034 GO R23          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789010,20182,2018-02-16,208130674,IDM G034 GO R24          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789011,20182,2018-02-16,208130682,IDM G034 GO R25          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789012,20182,2018-02-16,208130690,IDM G034 GO R26          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789013,20182,2018-02-16,208130708,IDM G034 GO R27          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789014,20182,2018-02-16,208130716,IDM G034 GO R28          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789015,20182,2018-02-16,208130724,IDM G034 GO R29          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789016,20182,2018-02-16,208130732,IDM G034 GO R30          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789017,20182,2018-02-16,208130740,IDM G034 GO R31          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789018,20182,2018-02-16,208130757,IDM G034 GO R32          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789019,20182,2018-02-16,208130765,IDM G034 GO R33          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789020,20182,2018-02-16,208130773,IDM G034 GO R34          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789021,20182,2018-02-16,208130781,IDM G034 GO R35          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789022,20182,2018-02-16,208130799,IDM G034 GO R36          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789023,20182,2018-02-16,208130807,IDM G034 GO R37          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787988,20182,2018-02-15,202101044,IDM G049 GO F06          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787989,20182,2018-02-15,202101051,IDM G049 GO F07          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787990,20182,2018-02-15,202101069,IDM G049 GO F08          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787991,20182,2018-02-15,202101077,IDM G049 GO F09          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787968,20182,2018-02-15,202100848,IDM G049 GO R11          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787969,20182,2018-02-15,202100855,IDM G049 GO R12          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787970,20182,2018-02-15,202100863,IDM G049 GO R13          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787971,20182,2018-02-15,202100871,IDM G049 GO R14          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787972,20182,2018-02-15,202100889,IDM G049 GO R15          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787973,20182,2018-02-16,202100897,IDM G049 GO R16          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787974,20182,2018-02-15,202100905,IDM G049 GO R17          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787975,20182,2018-02-15,202100913,IDM G049 GO R18          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787976,20182,2018-02-15,202100921,IDM G049 GO R19          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787977,20182,2018-02-15,202100939,IDM G049 GO R20          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787978,20182,2018-02-15,202100947,IDM G049 GO R21          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787979,20182,2018-02-15,202100954,IDM G049 GO R22          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787980,20182,2018-02-15,202100962,IDM G049 GO R23          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787981,20182,2018-02-15,202100970,IDM G049 GO R24          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787982,20182,2018-02-16,202100988,IDM G049 GO R25          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787983,20182,2018-02-15,202100996,IDM G049 GO R26          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787984,20182,2018-02-15,202101002,IDM G049 GO R27          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787985,20182,2018-02-15,202101010,IDM G049 GO R28          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787986,20182,2018-02-15,202101028,IDM G049 GO R29          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787987,20182,2018-02-15,202101036,IDM G049 GO R30          ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789101,20182,2018-02-16,209100973,IDM G050 GO F05          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789095,20182,2018-02-16,209100916,IDM G050 GO R07          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789096,20182,2018-02-16,209100924,IDM G050 GO R08          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789097,20182,2018-02-16,209100932,IDM G050 GO R09          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789098,20182,2018-02-16,209100940,IDM G050 GO R10          ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
